,name,sex,births,year
4878,Edmonia,F,5,1882
4879,Edward,F,5,1882
4880,Electa,F,5,1882
4881,Eleonore,F,5,1882
4882,Eudora,F,5,1882
4883,Eulah,F,5,1882
4884,Fairy,F,5,1882
4885,Fannye,F,5,1882
4886,Fidelia,F,5,1882
4887,Franc,F,5,1882
4888,Francina,F,5,1882
4889,Francisca,F,5,1882
4890,Fredericka,F,5,1882
4891,Genevra,F,5,1882
4892,Grayce,F,5,1882
4893,Helga,F,5,1882
4894,Hessie,F,5,1882
4895,Honora,F,5,1882
4896,Iris,F,5,1882
4897,Iza,F,5,1882
4898,Jeanetta,F,5,1882
4899,Jeannie,F,5,1882
4900,Jemima,F,5,1882
4901,Jerusha,F,5,1882
4902,Jesse,F,5,1882
4903,Jewell,F,5,1882
4904,Joella,F,5,1882
4905,Judy,F,5,1882
4906,Junie,F,5,1882
4907,Katharina,F,5,1882
4908,Katy,F,5,1882
4909,Laurie,F,5,1882
4910,Lavenia,F,5,1882
4911,Leatha,F,5,1882
4912,Leda,F,5,1882
4913,Lisette,F,5,1882
4914,Littie,F,5,1882
4915,Loda,F,5,1882
4916,Lorenza,F,5,1882
4917,Louetta,F,5,1882
4918,Louvenia,F,5,1882
4919,Luda,F,5,1882
4920,Lular,F,5,1882
4921,Lynda,F,5,1882
4922,Margarett,F,5,1882
4923,Margeret,F,5,1882
4924,Marget,F,5,1882
4925,Mariam,F,5,1882
4926,Maye,F,5,1882
4927,Minda,F,5,1882
4928,Miranda,F,5,1882
4929,Modena,F,5,1882
4930,Nanna,F,5,1882
4931,Nealie,F,5,1882
4932,Nelie,F,5,1882
4933,Olena,F,5,1882
4934,Olie,F,5,1882
4935,Otelia,F,5,1882
4936,Penny,F,5,1882
4937,Pheobe,F,5,1882
4938,Pollie,F,5,1882
4939,Portia,F,5,1882
4940,Rella,F,5,1882
4941,Rennie,F,5,1882
4942,Roseanna,F,5,1882
4943,Roxana,F,5,1882
4944,Sabina,F,5,1882
4945,Sada,F,5,1882
4946,Sadye,F,5,1882
4947,Sammie,F,5,1882
4948,Savilla,F,5,1882
4949,Selena,F,5,1882
4950,Shellie,F,5,1882
4951,Sibbie,F,5,1882
4952,Thekla,F,5,1882
4953,Tinie,F,5,1882
4954,Veda,F,5,1882
4955,Vienna,F,5,1882
4956,Vinia,F,5,1882
4957,Vira,F,5,1882
4958,Willia,F,5,1882
4959,Zaidee,F,5,1882
4960,Zana,F,5,1882
4961,Zilla,F,5,1882
4962,John,M,9557,1882
4963,William,M,9298,1882
4964,James,M,5892,1882
4965,George,M,5193,1882
4966,Charles,M,5091,1882
4967,Frank,M,3176,1882
4968,Joseph,M,2670,1882
4969,Thomas,M,2610,1882
4970,Henry,M,2579,1882
4971,Robert,M,2500,1882
4972,Edward,M,2477,1882
4973,Harry,M,2232,1882
4974,Walter,M,1805,1882
4975,Arthur,M,1686,1882
4976,Fred,M,1641,1882
4977,Albert,M,1499,1882
4978,Samuel,M,1003,1882
4979,Louis,M,852,1882
4980,David,M,838,1882
4981,Clarence,M,837,1882
4982,Charlie,M,753,1882
4983,Richard,M,746,1882
4984,Joe,M,739,1882
4985,Andrew,M,673,1882
4986,Will,M,666,1882
4987,Jesse,M,660,1882
4988,Ernest,M,642,1882
4989,Oscar,M,625,1882
4990,Daniel,M,594,1882
4991,Sam,M,555,1882
4992,Willie,M,541,1882
4993,Alfred,M,523,1882
4994,Roy,M,521,1882
4995,Benjamin,M,478,1882
4996,Carl,M,478,1882
4997,Peter,M,461,1882
4998,Frederick,M,457,1882
4999,Elmer,M,441,1882
5000,Lewis,M,441,1882
5001,Herbert,M,431,1882
5002,Lee,M,427,1882
5003,Howard,M,422,1882
5004,Ralph,M,407,1882
5005,Paul,M,397,1882
5006,Jim,M,396,1882
5007,Jacob,M,390,1882
5008,Tom,M,390,1882
5009,Martin,M,387,1882
5010,Earl,M,377,1882
5011,Claude,M,356,1882
5012,Herman,M,348,1882
5013,Bert,M,341,1882
5014,Eugene,M,341,1882
5015,Ed,M,337,1882
5016,Ben,M,334,1882
5017,Francis,M,327,1882
5018,Michael,M,321,1882
5019,Edgar,M,308,1882
5020,Edwin,M,305,1882
5021,Chester,M,300,1882
5022,Harvey,M,300,1882
5023,Clyde,M,293,1882
5024,Lawrence,M,287,1882
5025,Luther,M,284,1882
5026,Isaac,M,278,1882
5027,Jack,M,271,1882
5028,Charley,M,262,1882
5029,Guy,M,253,1882
5030,Otto,M,252,1882
5031,Patrick,M,249,1882
5032,Ira,M,244,1882
5033,Oliver,M,244,1882
5034,Hugh,M,239,1882
5035,August,M,234,1882
5036,Theodore,M,232,1882
5037,Floyd,M,231,1882
5038,Leonard,M,231,1882
5039,Raymond,M,230,1882
5040,Alexander,M,225,1882
5041,Allen,M,206,1882
5042,Stephen,M,201,1882
5043,Archie,M,195,1882
5044,Ray,M,195,1882
5045,Jessie,M,192,1882
5046,Homer,M,190,1882
5047,Warren,M,183,1882
5048,Philip,M,182,1882
5049,Horace,M,176,1882
5050,Alex,M,172,1882
5051,Eddie,M,169,1882
5052,Julius,M,168,1882
5053,Emil,M,157,1882
5054,Marion,M,157,1882
5055,Clifford,M,155,1882
5056,Milton,M,155,1882
5057,Leroy,M,152,1882
5058,Dan,M,150,1882
5059,Rufus,M,147,1882
5060,Leo,M,146,1882
5061,Sidney,M,146,1882
5062,Mack,M,145,1882
5063,Wesley,M,145,1882
5064,Bernard,M,144,1882
5065,Willis,M,143,1882
5066,Anthony,M,139,1882
5067,Dave,M,139,1882
5068,Everett,M,139,1882
5069,Dennis,M,135,1882
5070,Amos,M,134,1882
5071,Lester,M,134,1882
5072,Alonzo,M,133,1882
5073,Perry,M,133,1882
5074,Alvin,M,132,1882
5075,Leon,M,131,1882
5076,Harold,M,127,1882
5077,Percy,M,126,1882
5078,Calvin,M,123,1882
5079,Jess,M,122,1882
5080,Leslie,M,122,1882
5081,Lloyd,M,121,1882
5082,Gus,M,120,1882
5083,Otis,M,116,1882
5084,Adam,M,114,1882
5085,Nathan,M,113,1882
5086,Franklin,M,112,1882
5087,Elijah,M,111,1882
5088,Matthew,M,109,1882
5089,Victor,M,109,1882
5090,Noah,M,108,1882
5091,Cornelius,M,107,1882
5092,Norman,M,107,1882
5093,Jerry,M,105,1882
5094,Levi,M,105,1882
5095,Earnest,M,104,1882
5096,Hiram,M,104,1882
5097,Nelson,M,104,1882
5098,Phillip,M,103,1882
5099,Wallace,M,103,1882
5100,Maurice,M,102,1882
5101,Elbert,M,99,1882
5102,Emmett,M,99,1882
5103,Jake,M,97,1882
5104,Ross,M,96,1882
5105,Jose,M,95,1882
5106,Adolph,M,94,1882
5107,Eli,M,94,1882
5108,Moses,M,93,1882
5109,Manuel,M,92,1882
5110,Silas,M,92,1882
5111,Wiley,M,92,1882
5112,Abraham,M,91,1882
5113,Felix,M,91,1882
5114,Claud,M,90,1882
5115,Mark,M,90,1882
5116,Christopher,M,89,1882
5117,Mike,M,89,1882
5118,Gilbert,M,88,1882
5119,Jasper,M,88,1882
5120,Ellis,M,86,1882
5121,Melvin,M,86,1882
5122,Aaron,M,85,1882
5123,Alva,M,85,1882
5124,Marshall,M,83,1882
5125,Willard,M,83,1882
5126,Wilson,M,82,1882
5127,Jeff,M,81,1882
5128,Morris,M,81,1882
5129,Roscoe,M,81,1882
5130,Wilbur,M,81,1882
5131,Jay,M,80,1882
5132,Virgil,M,80,1882
5133,Clinton,M,79,1882
5134,Lonnie,M,78,1882
5135,Ollie,M,78,1882
5136,Simon,M,78,1882
5137,Mose,M,77,1882
5138,Fredrick,M,76,1882
5139,Harrison,M,76,1882
5140,Monroe,M,76,1882
5141,Stanley,M,76,1882
5142,Harley,M,75,1882
5143,Max,M,74,1882
5144,Sylvester,M,74,1882
5145,Reuben,M,73,1882
5146,Russell,M,73,1882
5147,Edmund,M,71,1882
5148,Timothy,M,71,1882
5149,Curtis,M,70,1882
5150,Millard,M,70,1882
5151,Garfield,M,69,1882
5152,Ike,M,67,1882
5153,Ora,M,67,1882
5154,Bruce,M,66,1882
5155,Byron,M,66,1882
5156,Irvin,M,66,1882
5157,Nicholas,M,66,1882
5158,Augustus,M,65,1882
5159,Austin,M,65,1882
5160,Owen,M,65,1882
5161,Anton,M,64,1882
5162,Marvin,M,64,1882
5163,Wade,M,64,1882
5164,Edd,M,63,1882
5165,Steve,M,63,1882
5166,Asa,M,62,1882
5167,Columbus,M,62,1882
5168,Bill,M,61,1882
5169,Irving,M,61,1882
5170,Newton,M,61,1882
5171,Clayton,M,60,1882
5172,Pete,M,60,1882
5173,Bob,M,59,1882
5174,Dock,M,59,1882
5175,Johnnie,M,59,1882
5176,Anderson,M,58,1882
5177,Pearl,M,58,1882
5178,Elias,M,57,1882
5179,Gustave,M,57,1882
5180,Nathaniel,M,57,1882
5181,Grover,M,56,1882
5182,Arch,M,55,1882
5183,Clark,M,54,1882
5184,Joel,M,54,1882
5185,Riley,M,54,1882
5186,Cecil,M,53,1882
5187,Emery,M,53,1882
5188,Vernon,M,53,1882
5189,Barney,M,52,1882
5190,Lon,M,52,1882
5191,Rudolph,M,52,1882
5192,Andy,M,51,1882
5193,Clifton,M,51,1882
5194,Glenn,M,51,1882
5195,Solomon,M,51,1882
5196,Abe,M,50,1882
5197,Joshua,M,50,1882
5198,Sherman,M,50,1882
5199,Christian,M,49,1882
5200,Hubert,M,49,1882
5201,Jackson,M,49,1882
5202,Preston,M,49,1882
5203,Donald,M,48,1882
5204,Ferdinand,M,48,1882
5205,Scott,M,48,1882
5206,Conrad,M,47,1882
5207,Enoch,M,47,1882
5208,Mathew,M,47,1882
5209,Chas,M,46,1882
5210,Cyrus,M,46,1882
5211,Delbert,M,46,1882
5212,Don,M,46,1882
5213,Louie,M,46,1882
5214,Marcus,M,46,1882
5215,Orville,M,46,1882
5216,Tony,M,46,1882
5217,Van,M,46,1882
5218,Emanuel,M,45,1882
5219,Ervin,M,44,1882
5220,Luke,M,44,1882
5221,Major,M,44,1882
5222,Miles,M,44,1882
5223,Gustav,M,43,1882
5224,Jerome,M,43,1882
5225,Lemuel,M,43,1882
5226,Arnold,M,42,1882
5227,Lucius,M,42,1882
5228,Ezra,M,41,1882
5229,Grant,M,41,1882
5230,Julian,M,41,1882
5231,Lorenzo,M,41,1882
5232,Lyman,M,41,1882
5233,Karl,M,40,1882
5234,Chris,M,39,1882
5235,Edmond,M,39,1882
5236,Juan,M,39,1882
5237,Winfield,M,39,1882
5238,Ambrose,M,38,1882
5239,Burton,M,38,1882
5240,Emory,M,38,1882
5241,Forrest,M,38,1882
5242,Roland,M,38,1882
5243,Vincent,M,38,1882
5244,Emile,M,37,1882
5245,Gordon,M,37,1882
5246,Isaiah,M,37,1882
5247,Mitchell,M,36,1882
5248,Ole,M,36,1882
5249,Benjiman,M,35,1882
5250,Cleveland,M,35,1882
5251,Elisha,M,35,1882
5252,Loren,M,35,1882
5253,Neal,M,35,1882
5254,Nick,M,35,1882
5255,Clem,M,34,1882
5256,Foster,M,34,1882
5257,Jefferson,M,34,1882
5258,Ruben,M,34,1882
5259,Al,M,33,1882
5260,Bennie,M,33,1882
5261,Bud,M,33,1882
5262,General,M,33,1882
5263,Jeremiah,M,33,1882
5264,Ned,M,33,1882
5265,Sanford,M,33,1882
5266,Sim,M,33,1882
5267,Spencer,M,33,1882
5268,Abner,M,32,1882
5269,Carroll,M,32,1882
5270,Douglas,M,32,1882
5271,Roger,M,32,1882
5272,Burt,M,31,1882
5273,Seth,M,31,1882
5274,Archibald,M,30,1882
5275,Mary,M,30,1882
5276,Omer,M,30,1882
5277,Ward,M,30,1882
5278,Antonio,M,29,1882
5279,Boyd,M,29,1882
5280,Elwood,M,29,1882
5281,Freeman,M,29,1882
5282,Napoleon,M,29,1882
5283,Wilber,M,29,1882
5284,Zack,M,29,1882
5285,Dudley,M,28,1882
5286,Isiah,M,28,1882
5287,Leander,M,28,1882
5288,Pat,M,28,1882
5289,Pink,M,28,1882
5290,Porter,M,28,1882
5291,Vern,M,28,1882
5292,Walker,M,28,1882
5293,Allie,M,27,1882
5294,Berry,M,27,1882
5295,Dallas,M,27,1882
5296,Forest,M,27,1882
5297,Glen,M,27,1882
5298,Green,M,27,1882
5299,Hans,M,27,1882
5300,Henderson,M,27,1882
5301,Jonathan,M,27,1882
5302,Lynn,M,27,1882
5303,Madison,M,27,1882
5304,Milo,M,27,1882
5305,Pedro,M,27,1882
5306,Royal,M,27,1882
5307,Taylor,M,27,1882
5308,Hal,M,26,1882
5309,Hardy,M,26,1882
5310,Jonas,M,26,1882
5311,King,M,26,1882
5312,Matt,M,26,1882
5313,Myron,M,26,1882
5314,Nels,M,26,1882
5315,Wash,M,26,1882
5316,Abram,M,25,1882
5317,Caleb,M,25,1882
5318,Casper,M,25,1882
5319,Frederic,M,25,1882
5320,Granville,M,25,1882
5321,Gust,M,25,1882
5322,Ivan,M,25,1882
5323,Lem,M,25,1882
5324,Otho,M,25,1882
5325,Wilford,M,25,1882
5326,Angus,M,24,1882
5327,Isom,M,24,1882
5328,Josiah,M,24,1882
5329,Laurence,M,24,1882
5330,Morgan,M,24,1882
5331,Christ,M,23,1882
5332,Clement,M,23,1882
5333,Dee,M,23,1882
5334,Judson,M,23,1882
5335,Junius,M,23,1882
5336,Morton,M,23,1882
5337,Washington,M,23,1882
5338,Earle,M,22,1882
5339,Ellsworth,M,22,1882
5340,Emmet,M,22,1882
5341,Harve,M,22,1882
5342,Israel,M,22,1882
5343,Johnie,M,22,1882
5344,Kenneth,M,22,1882
5345,Lige,M,22,1882
5346,Orrin,M,22,1882
5347,Steven,M,22,1882
5348,Wayne,M,22,1882
5349,Wilfred,M,22,1882
5350,Addison,M,21,1882
5351,Bertram,M,21,1882
5352,Carlton,M,21,1882
5353,Elliott,M,21,1882
5354,Fletcher,M,21,1882
5355,Fritz,M,21,1882
5356,Lawson,M,21,1882
5357,Lucian,M,21,1882
5358,Watson,M,21,1882
5359,Wilburn,M,21,1882
5360,Billie,M,20,1882
5361,Carlos,M,20,1882
5362,Clarance,M,20,1882
5363,Elton,M,20,1882
5364,Gabriel,M,20,1882
5365,Harmon,M,20,1882
5366,Irwin,M,20,1882
5367,Jason,M,20,1882
5368,Jimmie,M,20,1882
5369,Judge,M,20,1882
5370,Lafayette,M,20,1882
5371,Malcolm,M,20,1882
5372,Merton,M,20,1882
5373,Ramon,M,20,1882
5374,Sol,M,20,1882
5375,Wilbert,M,20,1882
5376,Wilmer,M,20,1882
5377,Elmo,M,19,1882
5378,Francisco,M,19,1882
5379,Geo,M,19,1882
5380,Hugo,M,19,1882
5381,Murray,M,19,1882
5382,Neil,M,19,1882
5383,Sandy,M,19,1882
5384,Simeon,M,19,1882
5385,Stewart,M,19,1882
5386,Valentine,M,19,1882
5387,Adrian,M,18,1882
5388,Alton,M,18,1882
5389,Artie,M,18,1882
5390,Burl,M,18,1882
5391,Carey,M,18,1882
5392,Coleman,M,18,1882
5393,Guss,M,18,1882
5394,Noble,M,18,1882
5395,Oren,M,18,1882
5396,Prince,M,18,1882
5397,Wm,M,18,1882
5398,Chauncey,M,17,1882
5399,Clay,M,17,1882
5400,Dewitt,M,17,1882
5401,Dwight,M,17,1882
5402,Garland,M,17,1882
5403,Haywood,M,17,1882
5404,Houston,M,17,1882
5405,Logan,M,17,1882
5406,Lucious,M,17,1882
5407,Rolla,M,17,1882
5408,Thornton,M,17,1882
5409,Tobe,M,17,1882
5410,Tomas,M,17,1882
5411,Truman,M,17,1882
5412,Turner,M,17,1882
5413,Webster,M,17,1882
5414,Alford,M,16,1882
5415,Alphonse,M,16,1882
5416,Arther,M,16,1882
5417,Aubrey,M,16,1882
5418,Cal,M,16,1882
5419,Enos,M,16,1882
5420,Harris,M,16,1882
5421,Johnny,M,16,1882
5422,Lew,M,16,1882
5423,Loyd,M,16,1882
5424,Miller,M,16,1882
5425,Ransom,M,16,1882
5426,Smith,M,16,1882
5427,Sterling,M,16,1882
5428,Troy,M,16,1882
5429,Waldo,M,16,1882
5430,Allan,M,15,1882
5431,Barton,M,15,1882
5432,Clair,M,15,1882
5433,Clint,M,15,1882
5434,Crawford,M,15,1882
5435,Elvin,M,15,1882
5436,Emerson,M,15,1882
5437,Fay,M,15,1882
5438,Garrett,M,15,1882
5439,Gerald,M,15,1882
5440,Hamilton,M,15,1882
5441,Lucien,M,15,1882
5442,Mortimer,M,15,1882
5443,Orin,M,15,1882
5444,Palmer,M,15,1882
5445,Raleigh,M,15,1882
5446,Randolph,M,15,1882
5447,Saul,M,15,1882
5448,Ulysses,M,15,1882
5449,Warner,M,15,1882
5450,Adelbert,M,14,1882
5451,Adolphus,M,14,1882
5452,Alpha,M,14,1882
5453,Art,M,14,1882
5454,Avery,M,14,1882
5455,Bennett,M,14,1882
5456,Carson,M,14,1882
5457,Colonel,M,14,1882
5458,Dana,M,14,1882
5459,Dick,M,14,1882
5460,Elza,M,14,1882
5461,Erastus,M,14,1882
5462,Finley,M,14,1882
5463,Gene,M,14,1882
5464,Jesus,M,14,1882
5465,Josh,M,14,1882
5466,Larkin,M,14,1882
5467,Mathias,M,14,1882
5468,Micheal,M,14,1882
5469,Newt,M,14,1882
5470,Parker,M,14,1882
5471,Pierce,M,14,1882
5472,Randall,M,14,1882
5473,Rollie,M,14,1882
5474,Ted,M,14,1882
5475,Alvah,M,13,1882
5476,Blaine,M,13,1882
5477,Bryant,M,13,1882
5478,Cary,M,13,1882
5479,Cicero,M,13,1882
5480,Cleve,M,13,1882
5481,Cliff,M,13,1882
5482,Dell,M,13,1882
5483,Dorsey,M,13,1882
5484,Elmore,M,13,1882
5485,Henery,M,13,1882
5486,Jules,M,13,1882
5487,Kelly,M,13,1882
5488,Leland,M,13,1882
5489,Lincoln,M,13,1882
5490,Luis,M,13,1882
5491,Merle,M,13,1882
5492,Okey,M,13,1882
5493,Olaf,M,13,1882
5494,Orlando,M,13,1882
5495,Phil,M,13,1882
5496,Pleas,M,13,1882
5497,Pleasant,M,13,1882
5498,Rex,M,13,1882
5499,Shelby,M,13,1882
5500,Thad,M,13,1882
5501,Axel,M,12,1882
5502,Basil,M,12,1882
5503,Benjaman,M,12,1882
5504,Bertie,M,12,1882
5505,Buck,M,12,1882
5506,Butler,M,12,1882
5507,Cassius,M,12,1882
5508,Denis,M,12,1882
5509,Doc,M,12,1882
5510,Dora,M,12,1882
5511,Duncan,M,12,1882
5512,Ely,M,12,1882
5513,Ernie,M,12,1882
5514,Erwin,M,12,1882
5515,Evan,M,12,1882
5516,Evans,M,12,1882
5517,Frances,M,12,1882
5518,Garnett,M,12,1882
5519,Giles,M,12,1882
5520,Hamp,M,12,1882
5521,Jean,M,12,1882
5522,Jordan,M,12,1882
5523,June,M,12,1882
5524,Lenard,M,12,1882
5525,Lum,M,12,1882
5526,Lyle,M,12,1882
5527,Mahlon,M,12,1882
5528,Mason,M,12,1882
5529,Mat,M,12,1882
5530,Pierre,M,12,1882
5531,Price,M,12,1882
5532,Rodney,M,12,1882
5533,Rubin,M,12,1882
5534,Theo,M,12,1882
5535,Watt,M,12,1882
5536,Wyatt,M,12,1882
5537,Albin,M,11,1882
5538,Aloysius,M,11,1882
5539,Benton,M,11,1882
5540,Bernie,M,11,1882
5541,Bishop,M,11,1882
5542,Cornelious,M,11,1882
5543,Coy,M,11,1882
5544,Dexter,M,11,1882
5545,Drew,M,11,1882
5546,Emmitt,M,11,1882
5547,Ezekiel,M,11,1882
5548,Finis,M,11,1882
5549,Furman,M,11,1882
5550,Howell,M,11,1882
5551,Issac,M,11,1882
5552,Johnson,M,11,1882
5553,Jones,M,11,1882
5554,Lacy,M,11,1882
5555,Llewellyn,M,11,1882
5556,Manley,M,11,1882
5557,Odie,M,11,1882
5558,Olin,M,11,1882
5559,Omar,M,11,1882
5560,Oswald,M,11,1882
5561,Paris,M,11,1882
5562,Pinkney,M,11,1882
5563,Quincy,M,11,1882
5564,Richmond,M,11,1882
5565,Rupert,M,11,1882
5566,Shirley,M,11,1882
5567,Sid,M,11,1882
5568,Tim,M,11,1882
5569,Volney,M,11,1882
5570,Webb,M,11,1882
5571,West,M,11,1882
5572,Abel,M,10,1882
5573,Alma,M,10,1882
5574,Alonza,M,10,1882
5575,Berton,M,10,1882
5576,Dillard,M,10,1882
5577,Early,M,10,1882
5578,Ephraim,M,10,1882
5579,Ephriam,M,10,1882
5580,Evert,M,10,1882
5581,Gary,M,10,1882
5582,Gaston,M,10,1882
5583,Hosea,M,10,1882
5584,Hunter,M,10,1882
5585,Kirk,M,10,1882
5586,Linus,M,10,1882
5587,Lonzo,M,10,1882
5588,Lou,M,10,1882
5589,Lowell,M,10,1882
5590,Martha,M,10,1882
5591,Merrill,M,10,1882
5592,Miguel,M,10,1882
5593,Minnie,M,10,1882
5594,Mitchel,M,10,1882
5595,Noel,M,10,1882
5596,Norris,M,10,1882
5597,Otha,M,10,1882
5598,Perley,M,10,1882
5599,Reinhold,M,10,1882
5600,Rush,M,10,1882
5601,Samual,M,10,1882
5602,Sanders,M,10,1882
5603,Sebastian,M,10,1882
5604,Seymour,M,10,1882
5605,Shelton,M,10,1882
5606,Squire,M,10,1882
5607,Stuart,M,10,1882
5608,Sydney,M,10,1882
5609,Theron,M,10,1882
5610,Travis,M,10,1882
5611,Wilton,M,10,1882
5612,Zeb,M,10,1882
5613,Allison,M,9,1882
5614,Anson,M,9,1882
5615,Asbury,M,9,1882
5616,Benjamine,M,9,1882
5617,Bessie,M,9,1882
5618,Beverly,M,9,1882
5619,Brooks,M,9,1882
5620,Burley,M,9,1882
5621,Burr,M,9,1882
5622,Buster,M,9,1882
5623,Davis,M,9,1882
5624,Dean,M,9,1882
5625,Eber,M,9,1882
5626,Edna,M,9,1882
5627,Eldridge,M,9,1882
5628,Elzie,M,9,1882
5629,Eric,M,9,1882
5630,Fayette,M,9,1882
5631,Hampton,M,9,1882
5632,Herschel,M,9,1882
5633,Ivy,M,9,1882
5634,Jule,M,9,1882
5635,Junior,M,9,1882
5636,Junious,M,9,1882
5637,Justus,M,9,1882
5638,Lambert,M,9,1882
5639,Len,M,9,1882
5640,Levy,M,9,1882
5641,Lindsay,M,9,1882
5642,Lonie,M,9,1882
5643,Minor,M,9,1882
5644,Octave,M,9,1882
5645,Orson,M,9,1882
5646,Reed,M,9,1882
5647,Tillman,M,9,1882
5648,Tracy,M,9,1882
5649,Winfred,M,9,1882
5650,Wong,M,9,1882
5651,Young,M,9,1882
5652,Ace,M,8,1882
5653,Alden,M,8,1882
5654,Alec,M,8,1882
5655,Alois,M,8,1882
5656,Alpheus,M,8,1882
5657,Alphonso,M,8,1882
5658,Andres,M,8,1882
5659,Angelo,M,8,1882
5660,Annie,M,8,1882
5661,Archer,M,8,1882
5662,Armstead,M,8,1882
5663,Aron,M,8,1882
5664,Augustine,M,8,1882
5665,Author,M,8,1882
5666,Bailey,M,8,1882
5667,Bedford,M,8,1882
5668,Benedict,M,8,1882
5669,Bertha,M,8,1882
5670,Brice,M,8,1882
5671,Brown,M,8,1882
5672,Burrell,M,8,1882
5673,Byrd,M,8,1882
5674,Carleton,M,8,1882
5675,Chin,M,8,1882
5676,Clare,M,8,1882
5677,Doctor,M,8,1882
5678,Dolphus,M,8,1882
5679,Eben,M,8,1882
5680,Elie,M,8,1882
5681,Elige,M,8,1882
5682,Ennis,M,8,1882
5683,Florence,M,8,1882
5684,Gabe,M,8,1882
5685,Gibson,M,8,1882
5686,Gustavus,M,8,1882
5687,Harlan,M,8,1882
5688,Hollis,M,8,1882
5689,Humphrey,M,8,1882
5690,Hurley,M,8,1882
5691,Larry,M,8,1882
5692,Lindsey,M,8,1882
5693,Lue,M,8,1882
5694,Malachi,M,8,1882
5695,May,M,8,1882
5696,Maynard,M,8,1882
5697,Melville,M,8,1882
5698,Milford,M,8,1882
5699,Mills,M,8,1882
5700,Orange,M,8,1882
5701,Orie,M,8,1882
5702,Pablo,M,8,1882
5703,Reese,M,8,1882
5704,Roswell,M,8,1882
5705,Sampson,M,8,1882
5706,Thaddeus,M,8,1882
5707,Thurman,M,8,1882
5708,Tommie,M,8,1882
5709,Toney,M,8,1882
5710,Walton,M,8,1882
5711,Wellington,M,8,1882
5712,Willam,M,8,1882
5713,Willian,M,8,1882
5714,Wylie,M,8,1882
5715,Adolfo,M,7,1882
5716,Alanzo,M,7,1882
5717,Albion,M,7,1882
5718,Alcide,M,7,1882
5719,Alvie,M,7,1882
5720,Alvis,M,7,1882
5721,Antoine,M,7,1882
5722,Ashley,M,7,1882
5723,Ballard,M,7,1882
5724,Bartholomew,M,7,1882
5725,Baxter,M,7,1882
5726,Billy,M,7,1882
5727,Bird,M,7,1882
5728,Campbell,M,7,1882
5729,Commodore,M,7,1882
5730,Connie,M,7,1882
5731,Dale,M,7,1882
5732,Dayton,M,7,1882
5733,Delmar,M,7,1882
5734,Dow,M,7,1882
5735,Ebbie,M,7,1882
5736,Egbert,M,7,1882
5737,Eligah,M,7,1882
5738,Elizabeth,M,7,1882
5739,Emma,M,7,1882
5740,Ernst,M,7,1882
5741,Essie,M,7,1882
5742,Ethan,M,7,1882
5743,Eustace,M,7,1882
5744,Ewing,M,7,1882
5745,Fate,M,7,1882
5746,Felipe,M,7,1882
5747,Fernand,M,7,1882
5748,Fisher,M,7,1882
5749,Ford,M,7,1882
5750,Gail,M,7,1882
5751,Graham,M,7,1882
5752,Gustaf,M,7,1882
5753,Harland,M,7,1882
5754,Hayes,M,7,1882
5755,Hezekiah,M,7,1882
5756,Hilary,M,7,1882
5757,Hosie,M,7,1882
5758,Isreal,M,7,1882
5759,Ivory,M,7,1882
5760,Joesph,M,7,1882
5761,Julious,M,7,1882
5762,Lemon,M,7,1882
5763,Lora,M,7,1882
5764,Louise,M,7,1882
5765,Manford,M,7,1882
5766,Manning,M,7,1882
5767,Margaret,M,7,1882
5768,Marsh,M,7,1882
5769,Marshal,M,7,1882
5770,Mart,M,7,1882
5771,Mont,M,7,1882
5772,Nat,M,7,1882
5773,Newman,M,7,1882
5774,Nickolas,M,7,1882
5775,Olie,M,7,1882
5776,Park,M,7,1882
5777,Pearley,M,7,1882
5778,Reginald,M,7,1882
5779,Rice,M,7,1882
5780,Rolland,M,7,1882
5781,Rollin,M,7,1882
5782,Roman,M,7,1882
5783,Rome,M,7,1882
5784,Rowland,M,7,1882
5785,Sammie,M,7,1882
5786,Seward,M,7,1882
5787,Shade,M,7,1882
5788,Shelly,M,7,1882
5789,Terry,M,7,1882
5790,Titus,M,7,1882
5791,Tommy,M,7,1882
5792,Unknown,M,7,1882
5793,Vicente,M,7,1882
5794,Weston,M,7,1882
5795,Wheeler,M,7,1882
5796,Williams,M,7,1882
5797,Worth,M,7,1882
5798,Addie,M,6,1882
5799,Alan,M,6,1882
5800,Alberto,M,6,1882
5801,Alexis,M,6,1882
5802,Alf,M,6,1882
5803,Alfonso,M,6,1882
5804,Almon,M,6,1882
5805,Antone,M,6,1882
5806,Arlie,M,6,1882
5807,Asberry,M,6,1882
5808,Ashby,M,6,1882
5809,Auguste,M,6,1882
5810,Auther,M,6,1882
5811,Bart,M,6,1882
5812,Bascom,M,6,1882
5813,Bee,M,6,1882
5814,Birt,M,6,1882
5815,Cameron,M,6,1882
5816,Camille,M,6,1882
5817,Carrie,M,6,1882
5818,Chesley,M,6,1882
5819,Clabe,M,6,1882
5820,Cloyd,M,6,1882
5821,Cooper,M,6,1882
5822,Darius,M,6,1882
5823,Delos,M,6,1882
5824,Dempsey,M,6,1882
5825,Dennie,M,6,1882
5826,Dolph,M,6,1882
5827,Domingo,M,6,1882
5828,Ebb,M,6,1882
5829,Eliga,M,6,1882
5830,Elsworth,M,6,1882
5831,Elwin,M,6,1882
5832,Emilio,M,6,1882
5833,Everette,M,6,1882
